attribute_set_id,sku,name,meta_title,url_key,sku_for_vendor_product,treatment,carat_weight,classification,cutting_style,dimensions,j_colour,name2,offers,vendor_id,weight_ratti,shipping_days,hsn_code,price,special_price,weight_carat,price_per_carat,weight_sort1,status,tax_class_id,gemstone,gem_composition,shape,certification,return_policy,colour,cut,dimension_type,dispatch_days,gemstone2,vendor,offer_type,origin,product_type,description,short_description,comment_explation,description2,qty,is_in_stock,gemstone3,image,small_image,thumbnail,invoice_id,news_from_date,news_to_date,stickers,callfor,quality_config_gem,redirect_select_for_quality,select_for_quality,mainproduct_forjewlrypage,gemstone2_type,price_per_carat_range,metal_config,ideal_design,price_for_jewelry,promotion_baseprice_jewlery,product_discount_percentage,promotion_discount_price,specific_gravity,refractive_index,show_pricing_table,callfor_price_wanto_show,automatic_video_link,call_for_price_text,calibrated_size_range,beads_size,hole,beads_in_strand,length_inches,quality_grade,strands,dimension_approx,arrangement_type,length_cm,how_to_wear,certificate_number1,verified_certificateimage,verified_certificateimage1,additional_certification,price_range,gemstone_benifits_new,product_category_type
Gemstones,GP15072,Blue Sapphire - 4.90 Carats,Certified Blue Sapphire 4.9 carat Oval,blue-sapphire-gp15072,GP15072,Unheated and Untreated (No Indications Observed),4.9,Blue Sapphire,Faceted,8.62x7.85x7.27 mm,Blue,4.9 ct Blue Sapphire Natural Original Top Quality Lab Certified Gemstone of 4.9 carat (5.25 ratti),Express Dispatch,6496,5.44,0,71039120,47400.0000,,4.9000,10347.0000,490.0000,Enabled,Jewellery Sapphire,Blue Sapphire,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Blue,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Blue Sapphire - Sri Lanka,GP,Loose Gemstone,Sri Lanka (Ceylon),Single Stone,Natural Blue Sapphire weighing 4.9 carat In Oval shape.,Natural Blue Sapphire weighing 4.9 carats (5.44 ratti),"Price Increase by 20% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022), Price Update by Shani after Audit Price Mismatch on Inventory on 270423 (Relive on 101123)
(Out of stock by own Inventory on 290224)(Active on 120324-fms)(Out of stock by Own Inventoryon 120824), ","Buy Natural Blue Sapphire - Sri Lanka 4.9 for sale online, weighing 4.9 carats (roughly 5.25 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (4.9 carat). Blue Sapphire has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Blue Sapphire - Sri Lanka-Faceted-Non Calibrated,/g/p/gp15072-1-101123.jpg,/g/p/gp15072-1-101123.jpg,/g/p/gp15072-hand-101123.jpg,0,2021-02-09 00:00:00,,,,,0,,,1 - Precious,10000,,,,,,7095,4,1.760 - 1.770,No,No,,,",",",",",",,,",",",",",",",",,,,https://www.agrl.in/searchcertificate.aspx?T=Stone&No=SA210170155,,,50500,"Success in business, Popularity",P
Gemstones,GP15195,Chrysoberyl Cat's Eye - 5.29 Carats,Premium Certified Chrysoberyl Cats Eye (Lahsuniya) for Astrological Use - 5.29 Carats,cats-eye-gp15195,GP15195,Unheated and Untreated (No Indications Observed),5.29,Chrysoberyl Cats Eye,Cabochon,11.18x8.45x6.00 mm,Yellow,5.29 ct Cats Eye Natural Original Top Quality Lab Certified Gemstone of 5.29 carat (5.88 ratti),Express Dispatch,6619,5.88,0,71039912,55800.0000,,5.2900,10548.0000,529.0000,Enabled,Jewellery Sapphire,Cats Eye,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,"Yellow, Cat's Eye",Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Cats Eye - Chrysoberyl,GP,Loose Gemstone,,Single Stone,Natural Chrysoberyl Cat's Eye weighing 5.29 carats in Oval shape,Natural Cats Eye weighing 5.29 carat (5.88 ratti) ,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 060524)(Out of stock by Own inventory on 270924)(Active on 071024 - FMS),"Buy Natural Cats Eye - Chrysoberyl 5.29 for sale online, weighing 5.29 carats (roughly 5.88 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (5.29 carat). Cats Eye has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Cats Eye - Chrysoberyl-Cabochon-Non Calibrated,/g/p/gp15195-1-60524.jpg,/g/p/gp15195-1-60524.jpg,/g/p/gp15195-hand-60524.jpg,Not Available,2015-07-15 00:00:00,,,,,0,,,1 - Precious,10000,,,,,,8355,3.75,1.740 - 1.750,No,No,,,",",",",",",,,",",",",",",",",,9___-Cats__eye009_.pdf,SA210170162,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA210170162,,,55000,"Improves financial level, Enthusiasm, Positivity",P
Gemstones,GP15197,Chrysoberyl Cat's Eye - 5.09 Carats,Natural Certified - 5.09 Carats Chrysoberyl Cats Eye (Lahsuniya),cats-eye-gp15197,GP15197,Unheated and Untreated (No Indications Observed),5.09,Chrysoberyl Cats Eye,Cabochon,9.46x7.26x6.64 mm,Green,5.09 ct Chrysoberyl Cat's Eye (Lehsuniya) Natural Original Top Quality Lab Certified Gemstone of 5.09 carat (5.5 ratti),Express Dispatch,6621,5.66,0,71039912,90100.0000,,5.0900,17701.0000,509.0000,Enabled,Jewellery Sapphire,Cats Eye,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,"Green, Cat's Eye",Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Cats Eye - Chrysoberyl,GP,Loose Gemstone,,Single Stone,"Natural Cats Eye Chrysoberyl weighing 5.09 carats in Oval Shape, Cats Eye are often well cut and polished only from the top side and back side may often be uncut, and unpolished (rough/raw form).",Natural Chrysoberyl Cat's Eye weighing 5.09 carats (5.66 ratti),"Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022), Price Update By Shani on 220124 Done by MunnaPrice update on 010224(price mismatch according to master update and fix 010224 by munna)(Relive on 060524), Price update on 160524 Done by Munna","Buy Natural Cats Eye - Chrysoberyl 5.09 for sale online, weighing carats (roughly 5.66 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (5.09 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Cats Eye - Chrysoberyl-Cabochon-Non Calibrated,/g/p/gp15197-1-60524.jpg,/g/p/gp15197-1-60524.jpg,/g/p/gp15197-hand-60524.jpg,Not Available,2015-07-15 00:00:00,,,,,0,,,1 - Precious,17000,,,,,,8040,3.75,1.740 - 1.750,No,No,,,",",",",",",,,",",",",",",",",,9___-Cats__eye009_.pdf,SA211270585,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA211270585,,,90000,"Improves financial level, Enthusiasm, Positivity",P
Gemstones,GP15158,Red Garnet 11x9 MM - 4.03 Carats,Natural Certified Red Garnet 11x9 MM - 4.03 Carats,garnet-gp15158,GP15158,Unheated and Untreated (No Indications Observed),4.03,Red Garnet,Faceted,11.08x8.85x5.57 mm,Red,4.03 ct Red Garnet Natural Original Top Quality Lab Certified Gemstone of 4.03 carat (4.25 ratti),Express Dispatch,6582,4.48,0,71039931,12700.0000,,4.0300,3151.0000,403.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Dark Orangy Red,Faceted,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet 11x9 mm weighing 4.03 carats in Oval Shape,Natural Red Garnet 11x9 mm weighing 4.03 carats (4.48 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 120424),"Buy Natural Garnet - Red (Almandine) 4.03 for sale online, weighing carats (roughly 4.48 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (4.03 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Garnet - Red (Almandine/Pyrope)-Faceted- Calibrated,/g/p/gp15158-1-120424.jpg,/g/p/gp15158-1-120424.jpg,/g/p/gp15158-hand-120424.jpg,,2015-07-09 00:00:00,,,,,0,,,3 - Semi-Precious,3000,,,,,,1905,3.9,1.75,No,No,,,"11x9,",",",",",,,",",",",",",",",,,,https://gjspc.in/ReportCheck,,,12000,"Positivity, Good Health",MP
Gemstones,GP15164,Red Garnet - 3.09 Carats,Natural Red Garnet - 3.09 carats (GP15164),garnet-gp15164,GP15164,Unheated and Untreated (No Indications Observed),3.09,Red Garnet,Faceted,9.68x7.32x4.18 mm,Red,3.09 ct Red Garnet Natural Original Top Quality Lab Certified Gemstone of 3.09 carat (3.25 ratti),Express Dispatch,6588,3.43,0,71039931,8100.0000,,3.0900,2621.0000,309.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Dark Orangy Red,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet weighing 3.09 carat In Oval shape.,Natural Red Garnet weighing 3.09 carats (3.43 ratti),"Relive due to unsold product on Jan-22-01-2021 by Ankur, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)(Out of stock by Own Inventory on 060224)","Buy Natural Original Red Garnet for sale online, weighing 3.43 carats (roughly 3.75 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (3.43 carat). Garnet - Red (Almandine/Pyrope) has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Garnet - Red (Almandine/Pyrope)-Faceted-Non Calibrated,/g/p/gp15164-1-271023.jpg,/g/p/gp15164-1-271023.jpg,/g/p/gp15164-hand-271023.jpg,0,2015-07-09 00:00:00,,,,,0,,,3 - Semi-Precious,2500,,,,,,1215,3.9,1.75,No,No,,,",",",",",",,,",",",",",",",",,,,,,,8000,"Positivity, Good Health",MP
Gemstones,GP15167,Red Garnet - 4.06 Carats,Premium Certified Red Garnet for Astrological Use - 4.06 Carats,garnet-gp15167,GP15167,Unheated and Untreated (No Indications Observed),4.06,Red Garnet,Faceted,10.63x8.30x5.17 mm,Purple,4.06 ct Red Garnet Natural Original Top Quality Lab Certified Gemstone of 4.06 carat (4.5 ratti),Express Dispatch,6591,4.51,0,71039931,3500.0000,,4.0600,862.0000,406.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Reddish Purple,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet weighing 4.06 carats in Oval Shape,Natural Red Garnet weighing 4.06 carats (4.51 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022) (Out of stock by Own Inventory on 221225)(Active on 020126),"Buy Natural Garnet - Red (Almandine) 4.06 for sale online, weighing carats (roughly 4.51 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (4.06 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Garnet - Red (Almandine/Pyrope)-Faceted-Non Calibrated,/g/p/gp15167-1-100424.jpg,/g/p/gp15167-1-100424.jpg,/g/p/gp15167-hand-100424.jpg,,2015-07-09 00:00:00,,,,,0,,,3 - Semi-Precious,500,,,,,,525,3.9,1.75,No,No,,,",",",",",",,,",",",",",",",",,,,https://gjspc.in/ReportCheck,,,3500,"Positivity, Good Health",MP
Gemstones,GP15170,Red Garnet - 4.29 Carats,Natural Certified - 4.29 Carats Red Garnet,garnet-gp15170,GP15170,Unheated and Untreated (No Indications Observed),4.29,Red Garnet,Faceted,10.48x8.46x5.49 mm,Purple,4.29 ct Red Garnet Natural Original Top Quality Lab Certified Gemstone of 4.29 carat (4.75 ratti),Express Dispatch,6594,4.77,0,71039931,3750.0000,,4.2900,874.0000,429.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Reddish Purple,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet weighing 4.29 carats in Oval Shape,Natural Red Garnet weighing 4.29 carats (4.77 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 120424),"Buy Natural Garnet - Red (Almandine) 4.29 for sale online, weighing carats (roughly 4.77 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (4.29 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Garnet - Red (Almandine/Pyrope)-Faceted-Non Calibrated,/g/p/gp15170-1-120424.jpg,/g/p/gp15170-1-120424.jpg,/g/p/gp15170-hand-120424.jpg,,2015-07-09 00:00:00,,,,,0,,,3 - Semi-Precious,500,,,,,,562.5,3.9,1.75,No,No,,,",",",",",",,,",",",",",",",",,,,https://gjspc.in/ReportCheck,,,3500,"Positivity, Good Health",MP
Gemstones,GP15172,Red Garnet 11x9 MM - 3.67 Carats,Original Certified Red Garnet 11x9 MM for Astrological Use - 3.67 Carats,garnet-gp15172,GP15172,Unheated and Untreated (No Indications Observed),3.67,Red Garnet,Faceted,10.96x8.99x4.15 mm,Purple,3.67 ct Red Garnet Natural Original Top Quality Lab Certified Gemstone of 3.67 carat (4 ratti),Express Dispatch,6596,4.08,0,71039931,8000.0000,,3.6700,2180.0000,367.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Reddish Purple,Faceted,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet 11x9 mm weighing 3.67 carats in Oval Shape,Natural Red Garnet 11x9 mm weighing 3.67 carats (4.08 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Rtelive on 040524) (Out of stock by Own Inventory on 010426),"Buy Natural Garnet - Red (Almandine) 3.67 for sale online, weighing carats (roughly 4.08 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (3.67 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",0.0000,0,Garnet - Red (Almandine/Pyrope)-Faceted- Calibrated,/g/p/gp15172-1-40524.jpg,/g/p/gp15172-1-40524.jpg,/g/p/gp15172-hand-40524.jpg,,2015-07-09 00:00:00,,,,,0,,,3 - Semi-Precious,2000,,,,,,1200,3.9,1.75,No,No,,,"11x9,",",",",",,,",",",",",",",",,,,https://gjspc.in/ReportCheck,,,8000,"Positivity, Good Health",MP
Gemstones,GP15175,Red Garnet 12x10 MM - 5.04 Carats,Natural Certified Red Garnet 12x10 MM - 5.04 Carats,garnet-gp15175,GP15175,Unheated and Untreated (No Indications Observed),5.04,Red Garnet,Faceted,12.11x10.00x4.98 mm,Purple,5.04 ct Garnet Natural Original Top Quality Lab Certified Gemstone of 5.04 carat (5.6 ratti),Express Dispatch,6599,5.6,0,71039931,4350.0000,,5.0400,863.0000,504.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Reddish Purple,Faceted,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet weighing 5.04 carats in Oval shape,Natural Garnet weighing 5.04 carat (5.6 ratti) ,"Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022), Price Update By Shani on 220124 Done by Munna(Out of stock by own inventory on 080824)(Out of stock by Own Inventory on 100824)(Active on 270924)","Buy Natural Garnet - Red (Almandine) 5.04 for sale online, weighing 5.04 carats (roughly 5.6 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (5.04 carat). Garnet has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Garnet - Red (Almandine)-Faceted-Calibrated,/g/p/gp15175-1-100424.jpg,/g/p/gp15175-1-100424.jpg,/g/p/gp15175-hand-100424.jpg,,2015-07-09 00:00:00,,,,,0,,,3 - Semi-Precious,500,,,,,,607.5,3.9,1.75,No,No,,,"12x10,",",",",",,,",",",",",",",",,,,https://gjspc.in/ReportCheck,,,4000,"Positivity, Good Health",MP
Gemstones,GP15176,Red Garnet 10x8 MM - 3.75 Carats,Premium Certified Red Garnet 10x8 MM for Astrological Use - 3.75 Carats,garnet-gp15176,GP15176,Unheated and Untreated (No Indications Observed),3.75,Red Garnet,Faceted,10.15x8.12x4.94 mm,Purple,3.75 ct Garnet Natural Original Top Quality Lab Certified Gemstone of 3.75 carat ,Express Dispatch,6600,4.17,0,71039931,8100.0000,,3.7500,2160.0000,375.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Reddish Purple,Faceted,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet weighing 3.75 carats in Oval shape,Natural Garnet weighing 3.75 carat  ,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022),"Buy Natural Garnet - Red (Almandine) 3.75 for sale online, weighing 3.75 carats (roughly 4.17 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (3.75 carat). Garnet has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Garnet - Red (Almandine)-Faceted-Calibrated,/g/p/gp15176-1-100424.jpg,/g/p/gp15176-1-100424.jpg,/g/p/gp15176-hand-100424.jpg,,2015-07-09 00:00:00,,,,,0,,,3 - Semi-Precious,2000,,,,,,1215,3.9,1.75,No,No,,,"10x8,",",",",",,,",",",",",",",",,,,https://gjspc.in/ReportCheck,,,8000,"Success in business, Popularity",MP
Gemstones,GP15178,Red Garnet - 4.29 Carats,Original Certified Red Garnet for Astrological Use - 4.29 Carats,garnet-gp15178,GP15178,Unheated and Untreated (No Indications Observed),4.29,Red Garnet,Faceted,12.44x8.37x5.08 mm,Red,4.29 ct. Red Garnet Natural Original Top Quality Lab Certified Gemstone of 4.29 carat (4.75 ratti),Express Dispatch,6602,4.77,0,71039931,9300.0000,,4.2900,2168.0000,429.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Dark Orangy Red,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Brown Garnet weighing 4.29 carats in Oval Shape,Natural Red Garnet weighing 4.29 carats (4.77 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022),"Buy Natural Garnet - Red (Almandine) 4.29 for sale online, weighing carats (roughly 4.77 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (4.29 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Garnet - Red (Almandine/Pyrope)-Faceted-Non Calibrated,/g/p/gp15178-1-100424.jpg,/g/p/gp15178-1-100424.jpg,/g/p/gp15178-hand-100424.jpg,,2015-07-09 00:00:00,,,,,0,,,3 - Semi-Precious,2000,,,,,,1395,3.9,1.75,No,No,,,",",",",",",,,",",",",",",",",,,,https://gjspc.in/ReportCheck,,,9000,"Positivity, Good Health",MP
Gemstones,GP15180,Red Garnet 10 MM - 4.08 Carats,Natural Red Garnet 10 MM - 4.08 Carats (GP15180),garnet-gp15180,GP15180,Unheated and Untreated (No Indications Observed),4.08,Red Garnet,Faceted,10.00x9.92x4.77 mm,Red,4.08 ct Red Garnet Natural Original Top Quality Lab Certified Gemstone of 4.08 carat (4.5 ratti),Express Dispatch,6604,4.53,0,71039931,8800.0000,,4.0800,2157.0000,408.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Round,GJSPC Certified,10 Day Money-Back Returns*,Dark Orangy Red,Faceted,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet 10 mm weighing 4.08 carats in Round Shape,Natural Red Garnet 10 mm weighing 4.08 carats (4.53 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 160424),"Buy Natural Garnet - Red (Almandine) 4.08 for sale online, weighing carats (roughly 4.53 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (4.08 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Garnet - Red (Almandine)-Faceted-Calibrated,/g/p/gp15180-1-160424.jpg,/g/p/gp15180-1-160424.jpg,/g/p/gp15180-hand-160424.jpg,,2015-07-09 00:00:00,,,,,0,,,3 - Semi-Precious,2000,,,,,,1320,3.9,1.75,No,No,,,"10,",",",",",,,",",",",",",",",,,,https://gjspc.in/ReportCheck,,,8500,"Positivity, Good Health",MP
Gemstones,GP15717,Brown Onyx 14X10 MM - 6.31 Carats,Original Certified Brown Onyx 14X10 MM for Astrological Use - 6.31 Carats,yellow-onyx-gp15717,GP15717,Dyed,6.31,Yellow Onyx,Cabochon,13.90x10.00x5.50 mm,Brown,6.31 ct Brown onyx Natural Original Top Quality Lab Certified Gemstone of 6.31 carat (7 ratti),Express Dispatch,7141,7.01,0,71039949,710.0000,,6.3100,113.0000,631.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,JBN Certified,10 Day Money-Back Returns*,Yellowish Brown,Cabochon,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Yellow,GP,Loose Gemstone,,Single Stone,Natural Brown Onyx 14x10 mm weighing 6.31 carats in Oval Shape,Natural Brown Onyx 14x10 mm weighing 6.31 carats (7.01 ratti),"Update carat wt. on 02-Jan-2020, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)","Buy Natural Onyx - Yellow 6.31 for sale online, weighing carats (roughly 7.01 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (6.31 carat). (Chalcedony) has many benefits. This gem stated to Dyed. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Onyx - Yellow-Cabochon-Calibrated,/1/5/15717-1-190918.jpg,/1/5/15717-1-190918.jpg,/g/p/gp15717-jbn-certified-200118.jpg,AJ-20150901@AJ#13,2015-10-09 00:00:00,,,,,,,,3 - Semi-Precious,100,,,,,,106.5,2.6,1.535-1.539,No,No,,,"14x10,",",",",",,,",",",",",",",",,,JBNGTL/61710/19,http://www.jbngemtestinglab.com/,,,500,,MP
Gemstones,GP15719,Brown Onyx - 6.88 Carats,Natural Certified Brown Onyx - 6.88 Carats,yellow-onyx-gp15719,GP15719,Dyed,6.88,Yellow Onyx,Cabochon,14.00x10.70x5.40 mm,Brown,6.88 ct Brown onyx Natural Original Top Quality Lab Certified Gemstone of 6.88 carat (7.5 ratti),Express Dispatch,7143,7.64,0,71039949,780.0000,,6.8800,113.0000,688.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,JBN Certified,10 Day Money-Back Returns*,Yellowish Brown,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Yellow,GP,Loose Gemstone,,Single Stone,Natural Brown Onyx weighing 6.88 carats in Oval Shape,Natural Brown Onyx weighing 6.88 carats (7.64 ratti),"Update carat wt. on 02-Jan-2020, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)","Buy Natural Onyx - Yellow 6.88 for sale online, weighing carats (roughly 7.64 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (6.88 carat). (Chalcedony) has many benefits. This gem stated to Dyed. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Onyx - Yellow-Cabochon-Non Calibrated,/1/5/15719-1-190918.jpg,/1/5/15719-1-190918.jpg,/g/p/gp15719-jbn-certified-200118.jpg,AJ-20150901@AJ#13,2015-10-09 00:00:00,,,,,,,,3 - Semi-Precious,100,,,,,,117,2.6,1.535-1.539,No,No,,,",",",",",",,,",",",",",",",",,,JBNGTL/61712/19,http://www.jbngemtestinglab.com/,,,500,,MP
Gemstones,GP15723,Yellow Onyx - 6.35 Carats,Natural Yellow Onyx - 6.35 Carats (GP15723),yellow-onyx-gp15723,GP15723,Dyed,6.35,Yellow Onyx,Cabochon,13.50x11.40x5.50 mm,Yellow,6.35 ct Yellow onyx Natural Original Top Quality Lab Certified Gemstone of 6.35 carat (7 ratti),Express Dispatch,7147,7.06,0,71039949,720.0000,,6.3500,113.0000,635.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,Yellow,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Yellow,GP,Loose Gemstone,,Single Stone,Natural Yellow Onyx weighing 6.35 carats in Oval Shape,Natural Yellow Onyx weighing 6.35 carats (7.06 ratti),"Update carat wt on 18-Sep-2019, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)(Out of stock -video and certificae wrong-300524) (Out of stock by Own Inventory on 040925)","Buy Natural Original Yellow Onyx for sale online, weighing 7.06 carats (roughly 7.75 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (7.06 carat). Onyx - Yellow has many benefits. This gem is stated to be Dyed. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Onyx - Yellow-Cabochon-Non Calibrated,/1/5/15723-1-190918.jpg,/1/5/15723-1-190918.jpg,/g/p/gp15723-jbn-certified.jpg,AJ-20150901@AJ#13,2015-10-09 00:00:00,,,,,0,,,3 - Semi-Precious,100,,,,,,108,2.6,1.535-1.539,No,No,,,",",",",",",,,",",",",",",",",,,,http://www.jbngemtestinglab.com/report.php?report_no=JBNGTL/48901/19,,,500,,MP
